,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,1,1,,,1.1,1959,1958-1961,-11.7,1960,1958-1961
1,1,2,,,-1.1,1961,1958-1961,-14.4,1959,1958-1961
2,1,3,,,0.0,1961,1958-1961,-20.6,1959,1958-1961
3,1,4,,,3.3,1961,1958-1961,-20.0,1959,1958-1961
4,1,5,,,3.9,1961,1958-1961,-17.8,1959,1958-1961
5,1,6,,,4.4,1961,1958-1961,-13.3,1959,1958-1961
6,1,7,,,4.4,1959,1958-1961,-6.1,1959,1958-1961
7,1,8,,,8.9,1959,1958-1961,-7.8,1960,1958-1961
8,1,9,,,8.9,1959,1958-1961,-5.0,1960,1958-1961
9,1,10,,,7.8,1959,1958-1961,-4.4,1960,1958-1961
10,1,11,,,5.0,1958,1958-1961,-3.3,1960,1958-1961
11,1,12,,,8.3,1959,1958-1961,-6.1,1960,1958-1961
12,1,13,,,6.1,1959,1958-1961,-7.2,1960,1958-1961
13,1,14,,,5.6,1961,1958-1961,-8.3,1960,1958-1961
14,1,15,,,8.9,1961,1958-1961,-6.7,1960,1958-1961
15,1,16,,,5.0,1958,1958-1961,-7.2,1960,1958-1961
16,1,17,,,4.4,1961,1958-1961,-13.3,1960,1958-1961
17,1,18,,,5.0,1961,1958-1961,-7.8,1960,1958-1961
18,1,19,,,2.8,1959,1958-1961,-18.3,1960,1958-1961
19,1,20,,,1.1,1958,1958-1961,-20.0,1960,1958-1961
20,1,21,,,4.4,1958,1958-1961,-20.0,1960,1958-1961
21,1,22,,,1.1,1958,1958-1961,-12.8,1960,1958-1961
22,1,23,,,3.9,1958,1958-1961,-7.2,1959,1958-1961
23,1,24,,,5.6,1958,1958-1961,-7.2,1960,1958-1961
24,1,25,,,5.6,1958,1958-1961,-9.4,1961,1958-1961
25,1,26,,,5.0,1958,1958-1961,-10.6,1961,1958-1961
26,1,27,,,5.0,1959,1958-1961,-10.0,1961,1958-1961
27,1,28,,,5.0,1960,1958-1961,-8.9,1961,1958-1961
28,1,29,,,7.8,1960,1958-1961,-7.8,1961,1958-1961
29,1,30,,,8.3,1960,1958-1961,-7.2,1961,1958-1961
30,1,31,,,4.4,1958,1958-1961,-7.8,1959,1958-1961
31,2,1,,,6.1,1961,1958-1961,-11.7,1959,1958-1961
32,2,2,,,7.2,1961,1958-1961,-8.3,1959,1958-1961
33,2,3,,,7.2,1961,1958-1961,-2.8,1959,1958-1961
34,2,4,,,3.9,1958,1958-1961,-2.2,1959,1958-1961
35,2,5,,,5.0,1958,1958-1961,-8.3,1959,1958-1961
36,2,6,,,7.2,1961,1958-1961,-5.0,1959,1958-1961
37,2,7,,,7.2,1960,1958-1961,-7.8,1959,1958-1961
38,2,8,,,5.0,1961,1958-1961,-7.8,1959,1958-1961
39,2,9,,,5.0,1961,1958-1961,-9.4,1959,1958-1961
40,2,10,,,7.2,1961,1958-1961,-7.2,1959,1958-1961
41,2,11,,,6.1,1958,1958-1961,-5.6,1959,1958-1961
42,2,12,,,5.6,1961,1958-1961,-11.1,1959,1958-1961
43,2,13,,,5.6,1960,1958-1961,-7.8,1959,1958-1961
44,2,14,,,3.9,1960,1958-1961,-3.9,1958,1958-1961
45,2,15,,,5.0,1960,1958-1961,-3.3,1959,1958-1961
46,2,16,,,5.6,1960,1958-1961,-6.7,1959,1958-1961
47,2,17,,,3.3,1961,1958-1961,-7.8,1959,1958-1961
48,2,18,,,3.3,1961,1958-1961,-15.6,1959,1958-1961
49,2,19,,,6.1,1958,1958-1961,-13.9,1959,1958-1961
50,2,20,,,8.9,1961,1958-1961,-5.6,1959,1958-1961
51,2,21,,,8.9,1961,1958-1961,-6.7,1959,1958-1961
52,2,22,,,8.3,1961,1958-1961,-7.8,1959,1958-1961
53,2,23,,,7.2,1961,1958-1961,-7.2,1960,1958-1961
54,2,24,,,6.7,1958,1958-1961,-5.6,1960,1958-1961
55,2,25,,,6.1,1958,1958-1961,-7.8,1960,1958-1961
56,2,26,,,5.0,1958,1958-1961,-21.1,1960,1958-1961
57,2,27,,,7.8,1958,1958-1961,-15.6,1960,1958-1961
58,2,28,,,8.9,1958,1958-1961,-16.7,1960,1958-1961
59,2,29,,,-5.0,1960,1960-1960,-11.7,1960,1960-1960
60,3,1,,,8.3,1959,1958-1961,-10.6,1960,1958-1961
61,3,2,,,6.1,1958,1958-1961,-18.3,1960,1958-1961
62,3,3,,,6.1,1958,1958-1961,-20.6,1960,1958-1961
63,3,4,,,6.7,1959,1958-1961,-10.6,1960,1958-1961
64,3,5,,,5.0,1958,1958-1961,-8.3,1961,1958-1961
65,3,6,,,5.6,1959,1958-1961,-3.3,1960,1958-1961
66,3,7,,,6.7,1959,1958-1961,-5.0,1960,1958-1961
67,3,8,,,6.7,1959,1958-1961,-2.2,1961,1958-1961
68,3,9,,,8.3,1961,1958-1961,-2.2,1960,1958-1961
69,3,10,,,7.2,1959,1958-1961,-3.3,1958,1958-1961
70,3,11,,,5.6,1959,1958-1961,-3.9,1960,1958-1961
71,3,12,,,7.2,1959,1958-1961,-6.7,1960,1958-1961
72,3,13,,,7.8,1961,1958-1961,-6.7,1960,1958-1961
73,3,14,,,6.1,1961,1958-1961,-5.0,1958,1958-1961
74,3,15,,,8.3,1958,1958-1961,-4.4,1958,1958-1961
75,3,16,,,6.7,1958,1958-1961,-2.8,1958,1958-1961
76,3,17,,,10.6,1961,1958-1961,-3.9,1958,1958-1961
77,3,18,,,10.6,1961,1958-1961,-1.7,1958,1958-1961
78,3,19,,,11.1,1960,1958-1961,-2.2,1961,1958-1961
79,3,20,,,10.0,1960,1958-1961,-4.4,1959,1958-1961
80,3,21,,,11.1,1958,1958-1961,-1.7,1960,1958-1961
81,3,22,,,11.7,1960,1958-1961,-2.2,1961,1958-1961
82,3,23,,,12.2,1958,1958-1961,-3.9,1959,1958-1961
83,3,24,,,12.2,1960,1958-1961,-2.8,1959,1958-1961
84,3,25,,,11.1,1960,1958-1961,0.0,1959,1958-1961
85,3,26,,,12.8,1961,1958-1961,2.2,1959,1958-1961
86,3,27,,,12.8,1960,1958-1961,1.1,1959,1958-1961
87,3,28,,,12.8,1958,1958-1961,-0.6,1958,1958-1961
88,3,29,,,16.1,1961,1958-1961,0.0,1958,1958-1961
89,3,30,,,12.2,1961,1958-1961,-1.1,1961,1958-1961
90,3,31,,,14.4,1961,1958-1961,0.0,1958,1958-1961
91,4,1,,,11.7,1958,1958-1961,1.1,1959,1958-1961
92,4,2,,,12.2,1959,1958-1961,0.0,1959,1958-1961
93,4,3,,,14.4,1960,1958-1961,-1.7,1959,1958-1961
94,4,4,,,12.2,1959,1958-1961,-1.1,1961,1958-1961
95,4,5,,,14.4,1958,1958-1961,0.0,1961,1958-1961
96,4,6,,,17.2,1960,1958-1961,-2.8,1961,1958-1961
97,4,7,,,16.1,1960,1958-1961,-1.1,1959,1958-1961
98,4,8,,,14.4,1960,1958-1961,-1.7,1959,1958-1961
99,4,9,,,14.4,1960,1958-1961,-2.8,1959,1958-1961
100,4,10,,,13.3,1959,1958-1961,-1.1,1959,1958-1961
101,4,11,,,15.0,1959,1958-1961,-0.6,1958,1958-1961
102,4,12,,,15.6,1958,1958-1961,0.0,1958,1958-1961
103,4,13,,,13.9,1958,1958-1961,0.6,1960,1958-1961
104,4,14,,,13.3,1958,1958-1961,-1.1,1961,1958-1961
105,4,15,,,17.2,1959,1958-1961,1.1,1959,1958-1961
106,4,16,,,13.3,1959,1958-1961,-0.6,1959,1958-1961
107,4,17,,,10.6,1961,1958-1961,0.6,1958,1958-1961
108,4,18,,,15.0,1959,1958-1961,0.0,1961,1958-1961
109,4,19,,,12.8,1959,1958-1961,-1.1,1959,1958-1961
110,4,20,,,15.6,1959,1958-1961,1.1,1959,1958-1961
111,4,21,,,15.6,1959,1958-1961,-1.7,1961,1958-1961
112,4,22,,,15.0,1959,1958-1961,0.6,1961,1958-1961
